3
5
9
12
14
18
19
22
24
29
30
34
35
38
44
47
51
52
57
63
64
65
66
68
69
72
76
77
78
84
87
95
99
100
101
104
107
112
115
117
122
127
128
132
133
135
137
138
143
149
